bank_txn_id,business_event_date,posting_date,effective_date,as_of_date,account_id,transaction_type,counterparty,related_entity_id,related_entity_table,amount_thb,balance_after_thb,description
BT-202401-345375556655,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-000125,RFD-202401-11000125,FACT_REFUND_PAID,-8500.00,6630900.00,Refund payout RFD-202401-11000125
BT-202401-425485462878,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002211,RFD-202401-11002211,FACT_REFUND_PAID,-12900.00,6617700.00,Refund payout RFD-202401-11002211
BT-202401-128515064320,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004196,RFD-202401-11004196,FACT_REFUND_PAID,-4900.00,6707200.00,Refund payout RFD-202401-11004196
BT-202401-287639430801,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005207,RFD-202401-11005207,FACT_REFUND_PAID,-18900.00,6646300.00,Refund payout RFD-202401-11005207
BT-202401-825707455146,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-006512,RFD-202401-11006512,FACT_REFUND_PAID,-18900.00,6487400.00,Refund payout RFD-202401-11006512
BT-202401-721860124815,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007413,RFD-202401-11007413,FACT_REFUND_PAID,-29900.00,6506300.00,Refund payout RFD-202401-11007413
BT-202401-71928214650,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-008614,RFD-202401-11008614,FACT_REFUND_PAID,-24900.00,6536200.00,Refund payout RFD-202401-11008614
BT-202401-1059242166729,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-013503,RFD-202401-11013503,FACT_REFUND_PAID,-55900.00,6822400.00,Refund payout RFD-202401-11013503
BT-202401-918027011003,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-013769,RFD-202401-11013769,FACT_REFUND_PAID,-18900.00,6443600.00,Refund payout RFD-202401-11013769
BT-202401-1099041275604,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-017523,RFD-202401-11017523,FACT_REFUND_PAID,-8500.00,6712100.00,Refund payout RFD-202401-11017523
BT-202401-504400504405,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019544,RFD-202401-11019544,FACT_REFUND_PAID,-18900.00,6598800.00,Refund payout RFD-202401-11019544
BT-202401-953901357571,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020901,RFD-202401-11020901,FACT_REFUND_PAID,-12900.00,6430700.00,Refund payout RFD-202401-11020901
BT-202401-32804038446,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020989,RFD-202401-11020989,FACT_REFUND_PAID,-6900.00,6639400.00,Refund payout RFD-202401-11020989
BT-202401-706125744734,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021006,RFD-202401-11021006,FACT_REFUND_PAID,-18900.00,6561100.00,Refund payout RFD-202401-11021006
BT-202401-910420801401,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024883,RFD-202401-11024883,FACT_REFUND_PAID,-24900.00,6462500.00,Refund payout RFD-202401-11024883
BT-202401-422235416,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-012245,10242045629,FACT_LOYALTY_LEDGER,-300.00,6630600.00,Loyalty redeem ledger #10242045629
BT-202401-695566850267,2024-01-11,2024-01-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-014417,939075540314,FACT_LOYALTY_LEDGER,-300.00,6580000.00,Loyalty redeem ledger #939075540314
BT-202401-758136228402,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-001820,RFD-202401-12001820,FACT_REFUND_PAID,-55900.00,6241500.00,Refund payout RFD-202401-12001820
BT-202401-184206800248,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-008594,RFD-202401-12008594,FACT_REFUND_PAID,-8500.00,6413700.00,Refund payout RFD-202401-12008594
BT-202401-405196906336,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-010974,RFD-202401-12010974,FACT_REFUND_PAID,-4900.00,6352100.00,Refund payout RFD-202401-12010974
BT-202401-34946823821,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020847,RFD-202401-12020847,FACT_REFUND_PAID,-18900.00,6369900.00,Refund payout RFD-202401-12020847
BT-202401-52482161008,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-023426,RFD-202401-12023426,FACT_REFUND_PAID,-4900.00,6347200.00,Refund payout RFD-202401-12023426
BT-202401-187080669746,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024717,RFD-202401-12024717,FACT_REFUND_PAID,-24900.00,6388800.00,Refund payout RFD-202401-12024717
BT-202401-899630930913,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025178,RFD-202401-12025178,FACT_REFUND_PAID,-24900.00,6216600.00,Refund payout RFD-202401-12025178
BT-202401-691206602422,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027679,RFD-202401-12027679,FACT_REFUND_PAID,-24900.00,6297400.00,Refund payout RFD-202401-12027679
BT-202401-385015125090,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028575,RFD-202401-12028575,FACT_REFUND_PAID,-12900.00,6357000.00,Refund payout RFD-202401-12028575
BT-202401-1030844475461,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028806,RFD-202401-12028806,FACT_REFUND_PAID,-8500.00,6422200.00,Refund payout RFD-202401-12028806
BT-202401-636175465978,2024-01-12,2024-01-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029586,RFD-202401-12029586,FACT_REFUND_PAID,-24900.00,6322300.00,Refund payout RFD-202401-12029586
BT-202401-1016353168864,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-001871,RFD-202401-13001871,FACT_REFUND_PAID,-4900.00,6211700.00,Refund payout RFD-202401-13001871
BT-202401-977168939908,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-003984,RFD-202401-13003984,FACT_REFUND_PAID,-29900.00,5895500.00,Refund payout RFD-202401-13003984
BT-202401-919758104425,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005170,RFD-202401-13005170,FACT_REFUND_PAID,-24900.00,5952800.00,Refund payout RFD-202401-13005170
BT-202401-1099194390265,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005341,RFD-202401-13005341,FACT_REFUND_PAID,-8500.00,6203200.00,Refund payout RFD-202401-13005341
BT-202401-318311866133,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007510,RFD-202401-13007510,FACT_REFUND_PAID,-55900.00,6091400.00,Refund payout RFD-202401-13007510
BT-202401-953693601082,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009119,RFD-202401-13009119,FACT_REFUND_PAID,-8500.00,5925400.00,Refund payout RFD-202401-13009119
BT-202401-759993280334,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009513,RFD-202401-13009513,FACT_REFUND_PAID,-24900.00,6033600.00,Refund payout RFD-202401-13009513
BT-202401-332871521908,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-012608,RFD-202401-13012608,FACT_REFUND_PAID,-4900.00,6086500.00,Refund payout RFD-202401-13012608
BT-202401-297797838706,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-014526,RFD-202401-13014526,FACT_REFUND_PAID,-55900.00,6147300.00,Refund payout RFD-202401-13014526
BT-202401-356608323852,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019170,RFD-202401-13019170,FACT_REFUND_PAID,-18900.00,6067300.00,Refund payout RFD-202401-13019170
BT-202401-940730209930,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020018,RFD-202401-13020018,FACT_REFUND_PAID,-18900.00,5933900.00,Refund payout RFD-202401-13020018
BT-202401-575670975363,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026387,RFD-202401-13026387,FACT_REFUND_PAID,-8500.00,6058500.00,Refund payout RFD-202401-13026387
BT-202401-890714863475,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027471,RFD-202401-13027471,FACT_REFUND_PAID,-55900.00,5977700.00,Refund payout RFD-202401-13027471
BT-202401-541786926548,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004121,356346844077,FACT_LOYALTY_LEDGER,-300.00,6067000.00,Loyalty redeem ledger #356346844077
BT-202401-342813164671,2024-01-13,2024-01-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005586,635853313658,FACT_LOYALTY_LEDGER,-300.00,6086200.00,Loyalty redeem ledger #635853313658
BT-202401-184954414905,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-000077,RFD-202401-14000077,FACT_REFUND_PAID,-55900.00,5815800.00,Refund payout RFD-202401-14000077
BT-202401-670285688567,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004036,RFD-202401-14004036,FACT_REFUND_PAID,-29900.00,5702300.00,Refund payout RFD-202401-14004036
BT-202401-633687093324,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004896,RFD-202401-14004896,FACT_REFUND_PAID,-4900.00,5732200.00,Refund payout RFD-202401-14004896
BT-202401-1094634266022,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007943,RFD-202401-14007943,FACT_REFUND_PAID,-4900.00,5871700.00,Refund payout RFD-202401-14007943
BT-202401-383537729249,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-011680,RFD-202401-14011680,FACT_REFUND_PAID,-29900.00,5768900.00,Refund payout RFD-202401-14011680
BT-202401-492697874224,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-015993,RFD-202401-14015993,FACT_REFUND_PAID,-24900.00,5737100.00,Refund payout RFD-202401-14015993
BT-202401-1037325869562,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025530,RFD-202401-14025530,FACT_REFUND_PAID,-18900.00,5876600.00,Refund payout RFD-202401-14025530
BT-202401-483876548789,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026213,RFD-202401-14026213,FACT_REFUND_PAID,-6900.00,5762000.00,Refund payout RFD-202401-14026213
BT-202401-881508015763,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026914,RFD-202401-14026914,FACT_REFUND_PAID,-6900.00,5695400.00,Refund payout RFD-202401-14026914
BT-202401-232847037573,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028192,RFD-202401-14028192,FACT_REFUND_PAID,-8500.00,5807300.00,Refund payout RFD-202401-14028192
BT-202401-347688985601,2024-01-14,2024-01-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029295,RFD-202401-14029295,FACT_REFUND_PAID,-8500.00,5798800.00,Refund payout RFD-202401-14029295
BT-202401-615292010297,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,V-001,VP-202401-14988297,FACT_VENDOR_PAYMENT,-85000.00,5461900.00,Vendor payment V-001 VP-202401-14988297
BT-202401-366225203698,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,V-002,VP-202401-9022555,FACT_VENDOR_PAYMENT,-42000.00,5653400.00,Vendor payment V-002 VP-202401-9022555
BT-202401-483923244226,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,V-006,VP-202401-6126073,FACT_VENDOR_PAYMENT,-18500.00,5596700.00,Vendor payment V-006 VP-202401-6126073
BT-202401-441909776118,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,V-014,VP-202401-368165,FACT_VENDOR_PAYMENT,-16800.00,5615200.00,Vendor payment V-014 VP-202401-368165
BT-202401-855722244129,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005746,RFD-202401-15005746,FACT_REFUND_PAID,-4900.00,5397300.00,Refund payout RFD-202401-15005746
BT-202401-376761556153,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-008043,RFD-202401-15008043,FACT_REFUND_PAID,-12900.00,5632000.00,Refund payout RFD-202401-15008043
BT-202401-721814407302,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009112,RFD-202401-15009112,FACT_REFUND_PAID,-4900.00,5432100.00,Refund payout RFD-202401-15009112
BT-202401-654511566268,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009814,RFD-202401-15009814,FACT_REFUND_PAID,-24900.00,5437000.00,Refund payout RFD-202401-15009814
BT-202401-924973564241,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018543,RFD-202401-15018543,FACT_REFUND_PAID,-29900.00,5362500.00,Refund payout RFD-202401-15018543
BT-202401-559098966896,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019311,RFD-202401-15019311,FACT_REFUND_PAID,-24900.00,5571800.00,Refund payout RFD-202401-15019311
BT-202401-901988180764,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021651,RFD-202401-15021651,FACT_REFUND_PAID,-4900.00,5392400.00,Refund payout RFD-202401-15021651
BT-202401-829374076163,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-022805,RFD-202401-15022805,FACT_REFUND_PAID,-29900.00,5402200.00,Refund payout RFD-202401-15022805
BT-202401-56666841868,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024324,RFD-202401-15024324,FACT_REFUND_PAID,-24900.00,5546900.00,Refund payout RFD-202401-15024324
BT-202401-372124259358,2024-01-15,2024-01-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028332,RFD-202401-15028332,FACT_REFUND_PAID,-8500.00,5644900.00,Refund payout RFD-202401-15028332
BT-202401-765280121034,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002646,RFD-202401-16002646,FACT_REFUND_PAID,-4900.00,5280100.00,Refund payout RFD-202401-16002646
BT-202401-406779285328,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002989,RFD-202401-16002989,FACT_REFUND_PAID,-18900.00,5328600.00,Refund payout RFD-202401-16002989
BT-202401-461381121106,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019330,RFD-202401-16019330,FACT_REFUND_PAID,-4900.00,5293800.00,Refund payout RFD-202401-16019330
BT-202401-555542503976,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020112,RFD-202401-16020112,FACT_REFUND_PAID,-8500.00,5285300.00,Refund payout RFD-202401-16020112
BT-202401-248760979240,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-022624,RFD-202401-16022624,FACT_REFUND_PAID,-8500.00,5353400.00,Refund payout RFD-202401-16022624
BT-202401-291852231000,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025130,RFD-202401-16025130,FACT_REFUND_PAID,-5900.00,5347500.00,Refund payout RFD-202401-16025130
BT-202401-984031048926,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026437,RFD-202401-16026437,FACT_REFUND_PAID,-18900.00,5261200.00,Refund payout RFD-202401-16026437
BT-202401-438116112015,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029171,RFD-202401-16029171,FACT_REFUND_PAID,-29900.00,5298700.00,Refund payout RFD-202401-16029171
BT-202401-162892408027,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-008318,995552302863,FACT_LOYALTY_LEDGER,-300.00,5361900.00,Loyalty redeem ledger #995552302863
BT-202401-707968058730,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026418,285645661497,FACT_LOYALTY_LEDGER,-300.00,5285000.00,Loyalty redeem ledger #285645661497
BT-202401-1050672024799,2024-01-16,2024-01-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027418,831606220635,FACT_LOYALTY_LEDGER,-300.00,5362200.00,Loyalty redeem ledger #831606220635
BT-202401-599290199794,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-014045,RFD-202401-17014045,FACT_REFUND_PAID,-8500.00,5196200.00,Refund payout RFD-202401-17014045
BT-202401-774654355427,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-016091,RFD-202401-17016091,FACT_REFUND_PAID,-29900.00,5166300.00,Refund payout RFD-202401-17016091
BT-202401-845305013074,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-022503,RFD-202401-17022503,FACT_REFUND_PAID,-4900.00,5161400.00,Refund payout RFD-202401-17022503
BT-202401-202090562524,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026782,RFD-202401-17026782,FACT_REFUND_PAID,-55900.00,5205000.00,Refund payout RFD-202401-17026782
BT-202401-982708127092,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028315,RFD-202401-17028315,FACT_REFUND_PAID,-6900.00,5154500.00,Refund payout RFD-202401-17028315
BT-202401-160795398286,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-000953,144791809528,FACT_LOYALTY_LEDGER,-300.00,5260900.00,Loyalty redeem ledger #144791809528
BT-202401-336551927702,2024-01-17,2024-01-17,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007298,1024167507873,FACT_LOYALTY_LEDGER,-300.00,5204700.00,Loyalty redeem ledger #1024167507873
BT-202401-52180700046,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,V-001,VP-202401-1423956,FACT_VENDOR_PAYMENT,-85000.00,4950100.00,Vendor payment V-001 VP-202401-1423956
BT-202401-516778343470,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,V-002,VP-202401-2727330,FACT_VENDOR_PAYMENT,-42000.00,5035100.00,Vendor payment V-002 VP-202401-2727330
BT-202401-858453135297,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,V-006,VP-202401-11915421,FACT_VENDOR_PAYMENT,-18500.00,4901400.00,Vendor payment V-006 VP-202401-11915421
BT-202401-233292583791,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,V-014,VP-202401-14911723,FACT_VENDOR_PAYMENT,-16800.00,5084000.00,Vendor payment V-014 VP-202401-14911723
BT-202401-960647237307,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-006764,RFD-202401-18006764,FACT_REFUND_PAID,-8500.00,4812100.00,Refund payout RFD-202401-18006764
BT-202401-624501533480,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009258,RFD-202401-18009258,FACT_REFUND_PAID,-29900.00,4919900.00,Refund payout RFD-202401-18009258
BT-202401-484599289652,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-010430,RFD-202401-18010430,FACT_REFUND_PAID,-6900.00,5077100.00,Refund payout RFD-202401-18010430
BT-202401-933873925787,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020803,RFD-202401-18020803,FACT_REFUND_PAID,-55900.00,4820600.00,Refund payout RFD-202401-18020803
BT-202401-218231673329,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024917,RFD-202401-18024917,FACT_REFUND_PAID,-4900.00,5100800.00,Refund payout RFD-202401-18024917
BT-202401-130809668248,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026470,RFD-202401-18026470,FACT_REFUND_PAID,-18900.00,5105700.00,Refund payout RFD-202401-18026470
BT-202401-128647104851,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029235,RFD-202401-18029235,FACT_REFUND_PAID,-29900.00,5124600.00,Refund payout RFD-202401-18029235
BT-202401-925234980535,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029430,RFD-202401-18029430,FACT_REFUND_PAID,-24900.00,4876500.00,Refund payout RFD-202401-18029430
BT-202401-551014528989,2024-01-18,2024-01-18,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009222,982097021000,FACT_LOYALTY_LEDGER,-300.00,4949800.00,Loyalty redeem ledger #982097021000
BT-202401-990250585644,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002560,RFD-202401-19002560,FACT_REFUND_PAID,-18900.00,4618900.00,Refund payout RFD-202401-19002560
BT-202401-313406021896,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-005340,RFD-202401-19005340,FACT_REFUND_PAID,-6900.00,4669600.00,Refund payout RFD-202401-19005340
BT-202401-420865520342,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007110,RFD-202401-19007110,FACT_REFUND_PAID,-6900.00,4662700.00,Refund payout RFD-202401-19007110
BT-202401-241659927489,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009031,RFD-202401-19009031,FACT_REFUND_PAID,-55900.00,4676500.00,Refund payout RFD-202401-19009031
BT-202401-883851434332,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-010632,RFD-202401-19010632,FACT_REFUND_PAID,-24900.00,4637800.00,Refund payout RFD-202401-19010632
BT-202401-1077292954241,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-016437,RFD-202401-19016437,FACT_REFUND_PAID,-18900.00,4793200.00,Refund payout RFD-202401-19016437
BT-202401-170245200752,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020892,RFD-202401-19020892,FACT_REFUND_PAID,-55900.00,4732400.00,Refund payout RFD-202401-19020892
BT-202401-135440476466,2024-01-19,2024-01-19,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021262,RFD-202401-19021262,FACT_REFUND_PAID,-4900.00,4788300.00,Refund payout RFD-202401-19021262
BT-202401-704809180536,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-000362,RFD-202401-20000362,FACT_REFUND_PAID,-55900.00,4488800.00,Refund payout RFD-202401-20000362
BT-202401-420285331855,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007186,RFD-202401-20007186,FACT_REFUND_PAID,-24900.00,4558100.00,Refund payout RFD-202401-20007186
BT-202401-1065238148297,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-012556,RFD-202401-20012556,FACT_REFUND_PAID,-6900.00,4612000.00,Refund payout RFD-202401-20012556
BT-202401-497811660057,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-016091,RFD-202401-20016091,FACT_REFUND_PAID,-8500.00,4549600.00,Refund payout RFD-202401-20016091
BT-202401-291910832319,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019397,RFD-202401-20019397,FACT_REFUND_PAID,-4900.00,4583000.00,Refund payout RFD-202401-20019397
BT-202401-243089349398,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019403,RFD-202401-20019403,FACT_REFUND_PAID,-6900.00,4587900.00,Refund payout RFD-202401-20019403
BT-202401-647106560372,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021309,RFD-202401-20021309,FACT_REFUND_PAID,-4900.00,4544700.00,Refund payout RFD-202401-20021309
BT-202401-862193579294,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024348,RFD-202401-20024348,FACT_REFUND_PAID,-55900.00,4377100.00,Refund payout RFD-202401-20024348
BT-202401-122536532178,2024-01-20,2024-01-20,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024870,RFD-202401-20024870,FACT_REFUND_PAID,-16900.00,4595100.00,Refund payout RFD-202401-20024870
