return_id,business_event_date,posting_date,effective_date,as_of_date,original_txn_id,line_item_id,sku_id,branch_code,customer_id,return_reason,approved_by_employee_id,days_since_purchase,return_amount_thb
RET-202401-13009513,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13009513,1001335895406,SKU-MASS-050,REMOTE,CUST-L3-009513,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-13012608,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13012608,4518815720,SKU-MASS-078,REMOTE,CUST-L3-012608,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-13014526,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13014526,798642951560,SKU-MASS-019,BKK-SIAM,CUST-L3-014526,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-13019170,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13019170,652185183130,SKU-MASS-045,HKT-FEST,CUST-L3-019170,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-13020018,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13020018,611117917991,SKU-MASS-069,BKK-PKT,CUST-L3-020018,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-13026387,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13026387,324497831387,SKU-MASS-064,BKK-EMSP,CUST-L3-026387,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-13027471,2024-01-13,2024-01-13,,2026-01-15,TXN-202401-13027471,549016218040,SKU-MASS-075,REMOTE,CUST-L3-027471,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-14000077,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14000077,387255104025,SKU-MASS-059,BKK-CTW,CUST-L3-000077,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-14004036,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14004036,959118287833,SKU-MASS-105,REMOTE,CUST-L3-004036,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-14004896,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14004896,501203877260,SKU-MASS-110,BKK-SIAM,CUST-L3-004896,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-14007943,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14007943,366951825823,SKU-MASS-054,REMOTE,CUST-L3-007943,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-14011680,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14011680,404438585410,SKU-MASS-081,BKK-EMSP,CUST-L3-011680,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-14015993,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14015993,1001096252567,SKU-MASS-090,BKK-CTW,CUST-L3-015993,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-14025530,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14025530,636324318366,SKU-MASS-093,BKK-EMSP,CUST-L3-025530,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-14026213,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14026213,170495791432,SKU-MASS-068,KKC-CTRL,CUST-L3-026213,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-14026914,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14026914,429435949996,SKU-MASS-084,REMOTE,CUST-L3-026914,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-14028192,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14028192,1021477393094,SKU-MASS-104,KKC-CTRL,CUST-L3-028192,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-14029295,2024-01-14,2024-01-14,,2026-01-15,TXN-202401-14029295,492237527996,SKU-MASS-104,PTY-CTRL,CUST-L3-029295,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-15005746,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15005746,1043872554670,SKU-MASS-070,PTY-CTRL,CUST-L3-005746,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-15008043,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15008043,381219042521,SKU-MASS-055,BKK-PKT,CUST-L3-008043,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-15009112,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15009112,504182664112,SKU-MASS-102,BKK-R9,CUST-L3-009112,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-15009814,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15009814,921045511833,SKU-MASS-026,PTY-CTRL,CUST-L3-009814,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-15018543,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15018543,1089536218878,SKU-MASS-065,BKK-SIAM,CUST-L3-018543,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-15019311,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15019311,716690368501,SKU-MASS-106,BKK-EMSP,CUST-L3-019311,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-15021651,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15021651,1048135711380,SKU-MASS-054,BKK-CTW,CUST-L3-021651,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-15022805,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15022805,654997725987,SKU-MASS-033,BKK-SIAM,CUST-L3-022805,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-15024324,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15024324,213357142205,SKU-MASS-042,BKK-CTW,CUST-L3-024324,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-15028332,2024-01-15,2024-01-15,,2026-01-15,TXN-202401-15028332,534210160087,SKU-MASS-088,BKK-R9,CUST-L3-028332,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-16002646,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16002646,397209344958,SKU-MASS-086,BKK-PKT,CUST-L3-002646,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-16002989,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16002989,82996218104,SKU-MASS-069,PTY-CTRL,CUST-L3-002989,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-16019330,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16019330,906246382095,SKU-MASS-094,UDN-CTRL,CUST-L3-019330,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-16020112,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16020112,32235247519,SKU-MASS-056,PTY-CTRL,CUST-L3-020112,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-16022624,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16022624,660845014194,SKU-MASS-072,BKK-CTW,CUST-L3-022624,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-16025130,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16025130,90048521506,WK-SW-004,BKK-R9,CUST-L3-025130,customer_change_of_mind,EMP-L3-00005,0,5900.00
RET-202401-16026437,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16026437,88233179517,SKU-MASS-109,BKK-PKT,CUST-L3-026437,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-16029171,2024-01-16,2024-01-16,,2026-01-15,TXN-202401-16029171,789996359323,SKU-MASS-017,CNX-MAYA,CUST-L3-029171,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-17014045,2024-01-17,2024-01-17,,2026-01-15,TXN-202401-17014045,384626611681,SKU-MASS-096,BKK-EMSP,CUST-L3-014045,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-17016091,2024-01-17,2024-01-17,,2026-01-15,TXN-202401-17016091,713291688996,SKU-MASS-105,BKK-PKT,CUST-L3-016091,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-17022503,2024-01-17,2024-01-17,,2026-01-15,TXN-202401-17022503,182184115237,SKU-MASS-030,BKK-PKT,CUST-L3-022503,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-17026782,2024-01-17,2024-01-17,,2026-01-15,TXN-202401-17026782,695112544592,SKU-MASS-011,BKK-CTW,CUST-L3-026782,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-17028315,2024-01-17,2024-01-17,,2026-01-15,TXN-202401-17028315,798736810734,SKU-MASS-012,BKK-CTW,CUST-L3-028315,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-18006764,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18006764,303558282367,SKU-MASS-056,UDN-CTRL,CUST-L3-006764,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-18009258,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18009258,522282485537,SKU-MASS-073,BKK-EMSP,CUST-L3-009258,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-18010430,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18010430,227558912172,SKU-MASS-020,BKK-EMSP,CUST-L3-010430,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-18020803,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18020803,324122352605,SKU-MASS-027,CNX-MAYA,CUST-L3-020803,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-18024917,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18024917,197997063258,SKU-MASS-014,BKK-PKT,CUST-L3-024917,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-18026470,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18026470,663029837656,SKU-MASS-053,BKK-CTW,CUST-L3-026470,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-18029235,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18029235,880980217061,SKU-MASS-065,BKK-EMSP,CUST-L3-029235,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-18029430,2024-01-18,2024-01-18,,2026-01-15,TXN-202401-18029430,422230013614,SKU-MASS-010,BKK-SIAM,CUST-L3-029430,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-19002560,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19002560,659722540716,SKU-MASS-069,PTY-CTRL,CUST-L3-002560,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-19005340,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19005340,953562690581,SKU-MASS-084,BKK-PKT,CUST-L3-005340,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-19007110,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19007110,899685234158,SKU-MASS-108,PTY-CTRL,CUST-L3-007110,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-19009031,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19009031,180538458794,SKU-MASS-035,BKK-SIAM,CUST-L3-009031,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-19010632,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19010632,197629176396,SKU-MASS-010,BKK-R9,CUST-L3-010632,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-19016437,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19016437,285128683106,SKU-MASS-045,BKK-SIAM,CUST-L3-016437,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-19020892,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19020892,259976314651,SKU-MASS-011,BKK-EMSP,CUST-L3-020892,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-19021262,2024-01-19,2024-01-19,,2026-01-15,TXN-202401-19021262,357530179163,SKU-MASS-014,UDN-CTRL,CUST-L3-021262,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-20000362,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20000362,170997421646,SKU-MASS-083,HKT-FEST,CUST-L3-000362,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-20007186,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20007186,468544284284,SKU-MASS-082,BKK-PKT,CUST-L3-007186,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-20012556,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20012556,1035578348937,SKU-MASS-036,KKC-CTRL,CUST-L3-012556,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-20016091,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20016091,1005749133941,SKU-MASS-056,BKK-SIAM,CUST-L3-016091,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-20019397,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20019397,679232804696,SKU-MASS-054,KKC-CTRL,CUST-L3-019397,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-20019403,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20019403,954647326960,SKU-MASS-076,CNX-MAYA,CUST-L3-019403,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-20021309,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20021309,789308456525,SKU-MASS-046,CNX-MAYA,CUST-L3-021309,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-20024348,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20024348,186294422588,SKU-MASS-043,BKK-PKT,CUST-L3-024348,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-20024870,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20024870,476192962521,AW-MN-001,BKK-R9,CUST-L3-024870,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202401-20027260,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20027260,169021390855,SKU-MASS-020,BKK-EMSP,CUST-L3-027260,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-20028960,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20028960,766820746641,SKU-MASS-031,HKT-FEST,CUST-L3-028960,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-20029792,2024-01-20,2024-01-20,,2026-01-15,TXN-202401-20029792,358935813520,NT-LT-001,UDN-CTRL,CUST-L3-029792,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202401-21001415,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21001415,802635216347,DN-LT-010,BKK-SIAM,CUST-L3-001415,customer_change_of_mind,EMP-L3-00005,0,84900.00
RET-202401-21003585,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21003585,163196828430,SKU-MASS-089,BKK-SIAM,CUST-L3-003585,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-21004233,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21004233,1073308540483,SKU-STD-001,BKK-EMSP,CUST-L3-004233,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-21004618,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21004618,165710769316,SKU-MASS-071,KKC-CTRL,CUST-L3-004618,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-21007278,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21007278,116232463586,SKU-MASS-104,BKK-CTW,CUST-L3-007278,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-21012614,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21012614,11342405717,SKU-MASS-088,BKK-R9,CUST-L3-012614,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-21016549,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21016549,663010055850,SKU-MASS-046,BKK-CTW,CUST-L3-016549,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-21017759,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21017759,1099506685815,SKU-MASS-018,BKK-R9,CUST-L3-017759,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-21026430,2024-01-21,2024-01-21,,2026-01-15,TXN-202401-21026430,1098694790182,SKU-MASS-016,BKK-R9,CUST-L3-026430,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-22000227,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22000227,374301479230,SKU-MASS-023,REMOTE,CUST-L3-000227,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-22000753,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22000753,597284269928,SKU-MASS-097,HKT-FEST,CUST-L3-000753,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-22001674,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22001674,450369721363,SKU-MASS-100,BKK-SIAM,CUST-L3-001674,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-22003460,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22003460,581244296165,SKU-MASS-102,BKK-CTW,CUST-L3-003460,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-22008809,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22008809,1098529495284,SKU-MASS-047,CNX-MAYA,CUST-L3-008809,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-22010228,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22010228,922046671556,SKU-MASS-030,UDN-CTRL,CUST-L3-010228,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-22010853,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22010853,724725104400,SKU-MASS-046,BKK-SIAM,CUST-L3-010853,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-22015082,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22015082,215718642066,SKU-MASS-040,BKK-CTW,CUST-L3-015082,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-22016479,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22016479,76621694456,SKU-MASS-022,REMOTE,CUST-L3-016479,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-22019877,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22019877,469398811824,SKU-MASS-095,CNX-MAYA,CUST-L3-019877,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-22029239,2024-01-22,2024-01-22,,2026-01-15,TXN-202401-22029239,766963025587,SKU-MASS-089,HKT-FEST,CUST-L3-029239,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-23000709,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23000709,899057010322,SKU-MASS-016,BKK-PKT,CUST-L3-000709,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-23002612,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23002612,236486309381,SKU-MASS-108,BKK-SIAM,CUST-L3-002612,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-23009106,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23009106,599760710266,SKU-MASS-041,BKK-CTW,CUST-L3-009106,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-23011555,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23011555,945376222685,SKU-MASS-082,BKK-PKT,CUST-L3-011555,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-23018603,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23018603,33023391101,NT-LT-001,PTY-CTRL,CUST-L3-018603,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202401-23022645,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23022645,204158695117,SKU-MASS-016,BKK-PKT,CUST-L3-022645,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-23022677,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23022677,678340607813,SKU-MASS-072,BKK-CTW,CUST-L3-022677,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-23025116,2024-01-23,2024-01-23,,2026-01-15,TXN-202401-23025116,1040827917173,SKU-MASS-042,BKK-CTW,CUST-L3-025116,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-24003601,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24003601,392289278068,SKU-MASS-019,BKK-R9,CUST-L3-003601,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-24007080,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24007080,312218844730,SKU-MASS-089,UDN-CTRL,CUST-L3-007080,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-24013928,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24013928,232234169235,SKU-MASS-096,KKC-CTRL,CUST-L3-013928,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-24018320,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24018320,770632362583,SKU-MASS-066,UDN-CTRL,CUST-L3-018320,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-24023755,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24023755,144633807107,SKU-MASS-088,BKK-SIAM,CUST-L3-023755,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-24024726,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24024726,368914904988,SKU-MASS-049,BKK-PKT,CUST-L3-024726,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-24027199,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24027199,385133928915,SKU-MASS-090,UDN-CTRL,CUST-L3-027199,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-24029457,2024-01-24,2024-01-24,,2026-01-15,TXN-202401-24029457,682370498073,SKU-MASS-037,BKK-R9,CUST-L3-029457,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-25002291,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25002291,111918998111,SKU-MASS-053,BKK-SIAM,CUST-L3-002291,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-25004360,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25004360,418089025580,SKU-MASS-011,HKT-FEST,CUST-L3-004360,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-25006458,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25006458,30065598054,SKU-MASS-093,REMOTE,CUST-L3-006458,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-25007798,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25007798,8946919256,SKU-MASS-100,REMOTE,CUST-L3-007798,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202401-25011266,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25011266,919745345044,SKU-MASS-061,BKK-CTW,CUST-L3-011266,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-25015126,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25015126,581923022548,AW-MN-001,BKK-SIAM,CUST-L3-015126,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202401-25019392,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25019392,742293260958,SKU-MASS-085,CNX-MAYA,CUST-L3-019392,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202401-25021153,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25021153,610687402353,SKU-MASS-082,REMOTE,CUST-L3-021153,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-25022794,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25022794,532344972577,SKU-MASS-073,KKC-CTRL,CUST-L3-022794,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-25024809,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25024809,298641013120,SKU-MASS-110,CNX-MAYA,CUST-L3-024809,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-25027038,2024-01-25,2024-01-25,,2026-01-15,TXN-202401-25027038,911205317279,SKU-MASS-022,REMOTE,CUST-L3-027038,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-26000770,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26000770,611839048527,SKU-MASS-014,REMOTE,CUST-L3-000770,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-26002260,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26002260,977414415131,SKU-MASS-071,HKT-FEST,CUST-L3-002260,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-26004548,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26004548,389291433205,SKU-MASS-105,BKK-CTW,CUST-L3-004548,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202401-26004922,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26004922,463221875514,SKU-MASS-040,BKK-CTW,CUST-L3-004922,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-26004962,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26004962,238901376450,SKU-MASS-104,PTY-CTRL,CUST-L3-004962,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-26009529,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26009529,713627732380,SKU-MASS-071,BKK-SIAM,CUST-L3-009529,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202401-26012986,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26012986,196396585862,SKU-MASS-062,CNX-MAYA,CUST-L3-012986,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202401-26026317,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26026317,980498765507,SKU-MASS-072,BKK-PKT,CUST-L3-026317,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-26027490,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26027490,434986342311,SKU-MASS-067,PTY-CTRL,CUST-L3-027490,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202401-26029089,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26029089,1071996798662,SKU-MASS-024,PTY-CTRL,CUST-L3-029089,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202401-26029717,2024-01-26,2024-01-26,,2026-01-15,TXN-202401-26029717,183456167876,SKU-MASS-082,HKT-FEST,CUST-L3-029717,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202401-27004088,2024-01-27,2024-01-27,,2026-01-15,TXN-202401-27004088,996166616362,SKU-MASS-109,HKT-FEST,CUST-L3-004088,customer_change_of_mind,EMP-L3-00005,0,18900.00
