refund_id,business_event_date,posting_date,effective_date,as_of_date,return_id,cs_interaction_id,customer_id,refund_amount_thb,request_date,approver_employee_id,cosig_employee_id,bank_txn_id
RFD-202401-15021651,2024-01-15,2024-01-15,,2026-01-15,RET-202401-15021651,,CUST-L3-021651,4900.00,2024-01-15,EMP-L3-00005,,BT-202401-901988180764
RFD-202401-15022805,2024-01-15,2024-01-15,,2026-01-15,RET-202401-15022805,,CUST-L3-022805,29900.00,2024-01-15,EMP-L3-00005,,BT-202401-829374076163
RFD-202401-15024324,2024-01-15,2024-01-15,,2026-01-15,RET-202401-15024324,,CUST-L3-024324,24900.00,2024-01-15,EMP-L3-00005,,BT-202401-56666841868
RFD-202401-15028332,2024-01-15,2024-01-15,,2026-01-15,RET-202401-15028332,,CUST-L3-028332,8500.00,2024-01-15,EMP-L3-00005,,BT-202401-372124259358
RFD-202401-16002646,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16002646,,CUST-L3-002646,4900.00,2024-01-16,EMP-L3-00005,,BT-202401-765280121034
RFD-202401-16002989,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16002989,,CUST-L3-002989,18900.00,2024-01-16,EMP-L3-00005,,BT-202401-406779285328
RFD-202401-16019330,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16019330,,CUST-L3-019330,4900.00,2024-01-16,EMP-L3-00005,,BT-202401-461381121106
RFD-202401-16020112,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16020112,,CUST-L3-020112,8500.00,2024-01-16,EMP-L3-00005,,BT-202401-555542503976
RFD-202401-16022624,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16022624,,CUST-L3-022624,8500.00,2024-01-16,EMP-L3-00005,,BT-202401-248760979240
RFD-202401-16025130,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16025130,,CUST-L3-025130,5900.00,2024-01-16,EMP-L3-00005,,BT-202401-291852231000
RFD-202401-16026437,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16026437,,CUST-L3-026437,18900.00,2024-01-16,EMP-L3-00005,,BT-202401-984031048926
RFD-202401-16029171,2024-01-16,2024-01-16,,2026-01-15,RET-202401-16029171,,CUST-L3-029171,29900.00,2024-01-16,EMP-L3-00005,,BT-202401-438116112015
RFD-202401-17014045,2024-01-17,2024-01-17,,2026-01-15,RET-202401-17014045,,CUST-L3-014045,8500.00,2024-01-17,EMP-L3-00005,,BT-202401-599290199794
RFD-202401-17016091,2024-01-17,2024-01-17,,2026-01-15,RET-202401-17016091,,CUST-L3-016091,29900.00,2024-01-17,EMP-L3-00005,,BT-202401-774654355427
RFD-202401-17022503,2024-01-17,2024-01-17,,2026-01-15,RET-202401-17022503,,CUST-L3-022503,4900.00,2024-01-17,EMP-L3-00005,,BT-202401-845305013074
RFD-202401-17026782,2024-01-17,2024-01-17,,2026-01-15,RET-202401-17026782,,CUST-L3-026782,55900.00,2024-01-17,EMP-L3-00005,,BT-202401-202090562524
RFD-202401-17028315,2024-01-17,2024-01-17,,2026-01-15,RET-202401-17028315,,CUST-L3-028315,6900.00,2024-01-17,EMP-L3-00005,,BT-202401-982708127092
RFD-202401-18006764,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18006764,,CUST-L3-006764,8500.00,2024-01-18,EMP-L3-00005,,BT-202401-960647237307
RFD-202401-18009258,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18009258,,CUST-L3-009258,29900.00,2024-01-18,EMP-L3-00005,,BT-202401-624501533480
RFD-202401-18010430,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18010430,,CUST-L3-010430,6900.00,2024-01-18,EMP-L3-00005,,BT-202401-484599289652
RFD-202401-18020803,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18020803,,CUST-L3-020803,55900.00,2024-01-18,EMP-L3-00005,,BT-202401-933873925787
RFD-202401-18024917,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18024917,,CUST-L3-024917,4900.00,2024-01-18,EMP-L3-00005,,BT-202401-218231673329
RFD-202401-18026470,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18026470,,CUST-L3-026470,18900.00,2024-01-18,EMP-L3-00005,,BT-202401-130809668248
RFD-202401-18029235,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18029235,,CUST-L3-029235,29900.00,2024-01-18,EMP-L3-00005,,BT-202401-128647104851
RFD-202401-18029430,2024-01-18,2024-01-18,,2026-01-15,RET-202401-18029430,,CUST-L3-029430,24900.00,2024-01-18,EMP-L3-00005,,BT-202401-925234980535
RFD-202401-19002560,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19002560,,CUST-L3-002560,18900.00,2024-01-19,EMP-L3-00005,,BT-202401-990250585644
RFD-202401-19005340,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19005340,,CUST-L3-005340,6900.00,2024-01-19,EMP-L3-00005,,BT-202401-313406021896
RFD-202401-19007110,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19007110,,CUST-L3-007110,6900.00,2024-01-19,EMP-L3-00005,,BT-202401-420865520342
RFD-202401-19009031,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19009031,,CUST-L3-009031,55900.00,2024-01-19,EMP-L3-00005,,BT-202401-241659927489
RFD-202401-19010632,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19010632,,CUST-L3-010632,24900.00,2024-01-19,EMP-L3-00005,,BT-202401-883851434332
RFD-202401-19016437,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19016437,,CUST-L3-016437,18900.00,2024-01-19,EMP-L3-00005,,BT-202401-1077292954241
RFD-202401-19020892,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19020892,,CUST-L3-020892,55900.00,2024-01-19,EMP-L3-00005,,BT-202401-170245200752
RFD-202401-19021262,2024-01-19,2024-01-19,,2026-01-15,RET-202401-19021262,,CUST-L3-021262,4900.00,2024-01-19,EMP-L3-00005,,BT-202401-135440476466
RFD-202401-20000362,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20000362,,CUST-L3-000362,55900.00,2024-01-20,EMP-L3-00005,,BT-202401-704809180536
RFD-202401-20007186,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20007186,,CUST-L3-007186,24900.00,2024-01-20,EMP-L3-00005,,BT-202401-420285331855
RFD-202401-20012556,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20012556,,CUST-L3-012556,6900.00,2024-01-20,EMP-L3-00005,,BT-202401-1065238148297
RFD-202401-20016091,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20016091,,CUST-L3-016091,8500.00,2024-01-20,EMP-L3-00005,,BT-202401-497811660057
RFD-202401-20019397,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20019397,,CUST-L3-019397,4900.00,2024-01-20,EMP-L3-00005,,BT-202401-291910832319
RFD-202401-20019403,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20019403,,CUST-L3-019403,6900.00,2024-01-20,EMP-L3-00005,,BT-202401-243089349398
RFD-202401-20021309,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20021309,,CUST-L3-021309,4900.00,2024-01-20,EMP-L3-00005,,BT-202401-647106560372
RFD-202401-20024348,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20024348,,CUST-L3-024348,55900.00,2024-01-20,EMP-L3-00005,,BT-202401-862193579294
RFD-202401-20024870,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20024870,,CUST-L3-024870,16900.00,2024-01-20,EMP-L3-00005,,BT-202401-122536532178
RFD-202401-20027260,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20027260,,CUST-L3-027260,6900.00,2024-01-20,EMP-L3-00005,,BT-202401-894710951569
RFD-202401-20028960,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20028960,,CUST-L3-028960,12900.00,2024-01-20,EMP-L3-00005,,BT-202401-710498011580
RFD-202401-20029792,2024-01-20,2024-01-20,,2026-01-15,RET-202401-20029792,,CUST-L3-029792,42900.00,2024-01-20,EMP-L3-00005,,BT-202401-727527051235
RFD-202401-21001415,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21001415,,CUST-L3-001415,84900.00,2024-01-21,EMP-L3-00005,,BT-202401-368403827369
RFD-202401-21003585,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21003585,,CUST-L3-003585,29900.00,2024-01-21,EMP-L3-00005,,BT-202401-499642058014
RFD-202401-21004233,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21004233,,CUST-L3-004233,12900.00,2024-01-21,EMP-L3-00005,,BT-202401-482608687532
RFD-202401-21004618,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21004618,,CUST-L3-004618,12900.00,2024-01-21,EMP-L3-00005,,BT-202401-17823962601
RFD-202401-21007278,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21007278,,CUST-L3-007278,8500.00,2024-01-21,EMP-L3-00005,,BT-202401-1066874306528
RFD-202401-21012614,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21012614,,CUST-L3-012614,8500.00,2024-01-21,EMP-L3-00005,,BT-202401-1061047389762
RFD-202401-21016549,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21016549,,CUST-L3-016549,4900.00,2024-01-21,EMP-L3-00005,,BT-202401-369532750796
RFD-202401-21017759,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21017759,,CUST-L3-017759,24900.00,2024-01-21,EMP-L3-00005,,BT-202401-778667359846
RFD-202401-21026430,2024-01-21,2024-01-21,,2026-01-15,RET-202401-21026430,,CUST-L3-026430,8500.00,2024-01-21,EMP-L3-00005,,BT-202401-1012348503367
RFD-202401-22000227,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22000227,,CUST-L3-000227,12900.00,2024-01-22,EMP-L3-00005,,BT-202401-178250449508
RFD-202401-22000753,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22000753,,CUST-L3-000753,29900.00,2024-01-22,EMP-L3-00005,,BT-202401-579489461675
RFD-202401-22001674,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22001674,,CUST-L3-001674,6900.00,2024-01-22,EMP-L3-00005,,BT-202401-510149637173
RFD-202401-22003460,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22003460,,CUST-L3-003460,4900.00,2024-01-22,EMP-L3-00005,,BT-202401-403775598234
RFD-202401-22008809,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22008809,,CUST-L3-008809,12900.00,2024-01-22,EMP-L3-00005,,BT-202401-868959884946
RFD-202401-22010228,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22010228,,CUST-L3-010228,4900.00,2024-01-22,EMP-L3-00005,,BT-202401-314296410151
RFD-202401-22010853,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22010853,,CUST-L3-010853,4900.00,2024-01-22,EMP-L3-00005,,BT-202401-138252754832
RFD-202401-22015082,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22015082,,CUST-L3-015082,8500.00,2024-01-22,EMP-L3-00005,,BT-202401-125667033160
RFD-202401-22016479,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22016479,,CUST-L3-016479,4900.00,2024-01-22,EMP-L3-00005,,BT-202401-34364347201
RFD-202401-22019877,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22019877,,CUST-L3-019877,12900.00,2024-01-22,EMP-L3-00005,,BT-202401-327189633242
RFD-202401-22029239,2024-01-22,2024-01-22,,2026-01-15,RET-202401-22029239,,CUST-L3-029239,29900.00,2024-01-22,EMP-L3-00005,,BT-202401-688718586305
RFD-202401-23000709,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23000709,,CUST-L3-000709,8500.00,2024-01-23,EMP-L3-00005,,BT-202401-979247236140
RFD-202401-23002612,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23002612,,CUST-L3-002612,6900.00,2024-01-23,EMP-L3-00005,,BT-202401-225705252400
RFD-202401-23009106,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23009106,,CUST-L3-009106,29900.00,2024-01-23,EMP-L3-00005,,BT-202401-798657511198
RFD-202401-23011555,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23011555,,CUST-L3-011555,24900.00,2024-01-23,EMP-L3-00005,,BT-202401-950989899350
RFD-202401-23018603,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23018603,,CUST-L3-018603,42900.00,2024-01-23,EMP-L3-00005,,BT-202401-736510628423
RFD-202401-23022645,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23022645,,CUST-L3-022645,8500.00,2024-01-23,EMP-L3-00005,,BT-202401-956833636410
RFD-202401-23022677,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23022677,,CUST-L3-022677,8500.00,2024-01-23,EMP-L3-00005,,BT-202401-387566421628
RFD-202401-23025116,2024-01-23,2024-01-23,,2026-01-15,RET-202401-23025116,,CUST-L3-025116,24900.00,2024-01-23,EMP-L3-00005,,BT-202401-718460352599
RFD-202401-24003601,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24003601,,CUST-L3-003601,55900.00,2024-01-24,EMP-L3-00005,,BT-202401-1001612189611
RFD-202401-24007080,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24007080,,CUST-L3-007080,29900.00,2024-01-24,EMP-L3-00005,,BT-202401-536841845336
RFD-202401-24013928,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24013928,,CUST-L3-013928,8500.00,2024-01-24,EMP-L3-00005,,BT-202401-829299181213
RFD-202401-24018320,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24018320,,CUST-L3-018320,24900.00,2024-01-24,EMP-L3-00005,,BT-202401-412672496805
RFD-202401-24023755,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24023755,,CUST-L3-023755,8500.00,2024-01-24,EMP-L3-00005,,BT-202401-406349484652
RFD-202401-24024726,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24024726,,CUST-L3-024726,29900.00,2024-01-24,EMP-L3-00005,,BT-202401-966596686343
RFD-202401-24027199,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24027199,,CUST-L3-027199,24900.00,2024-01-24,EMP-L3-00005,,BT-202401-956089443830
RFD-202401-24029457,2024-01-24,2024-01-24,,2026-01-15,RET-202401-24029457,,CUST-L3-029457,18900.00,2024-01-24,EMP-L3-00005,,BT-202401-1091929487793
RFD-202401-25002291,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25002291,,CUST-L3-002291,18900.00,2024-01-25,EMP-L3-00005,,BT-202401-86452090814
RFD-202401-25004360,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25004360,,CUST-L3-004360,55900.00,2024-01-25,EMP-L3-00005,,BT-202401-265301569461
RFD-202401-25006458,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25006458,,CUST-L3-006458,18900.00,2024-01-25,EMP-L3-00005,,BT-202401-220623137202
RFD-202401-25007798,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25007798,,CUST-L3-007798,6900.00,2024-01-25,EMP-L3-00005,,BT-202401-1041043243551
RFD-202401-25011266,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25011266,,CUST-L3-011266,18900.00,2024-01-25,EMP-L3-00005,,BT-202401-872422286207
RFD-202401-25015126,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25015126,,CUST-L3-015126,16900.00,2024-01-25,EMP-L3-00005,,BT-202401-830389811736
RFD-202401-25019392,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25019392,,CUST-L3-019392,18900.00,2024-01-25,EMP-L3-00005,,BT-202401-668347302046
RFD-202401-25021153,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25021153,,CUST-L3-021153,24900.00,2024-01-25,EMP-L3-00005,,BT-202401-580889056027
RFD-202401-25022794,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25022794,,CUST-L3-022794,29900.00,2024-01-25,EMP-L3-00005,,BT-202401-707798878499
RFD-202401-25024809,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25024809,,CUST-L3-024809,4900.00,2024-01-25,EMP-L3-00005,,BT-202401-634852367817
RFD-202401-25027038,2024-01-25,2024-01-25,,2026-01-15,RET-202401-25027038,,CUST-L3-027038,4900.00,2024-01-25,EMP-L3-00005,,BT-202401-741991697677
RFD-202401-26000770,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26000770,,CUST-L3-000770,4900.00,2024-01-26,EMP-L3-00005,,BT-202401-502209807317
RFD-202401-26002260,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26002260,,CUST-L3-002260,12900.00,2024-01-26,EMP-L3-00005,,BT-202401-328090059075
RFD-202401-26004548,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26004548,,CUST-L3-004548,29900.00,2024-01-26,EMP-L3-00005,,BT-202401-1098838517360
RFD-202401-26004922,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26004922,,CUST-L3-004922,8500.00,2024-01-26,EMP-L3-00005,,BT-202401-435765243510
RFD-202401-26004962,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26004962,,CUST-L3-004962,8500.00,2024-01-26,EMP-L3-00005,,BT-202401-390281014337
RFD-202401-26009529,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26009529,,CUST-L3-009529,12900.00,2024-01-26,EMP-L3-00005,,BT-202401-855755227946
RFD-202401-26012986,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26012986,,CUST-L3-012986,4900.00,2024-01-26,EMP-L3-00005,,BT-202401-693639817104
RFD-202401-26026317,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26026317,,CUST-L3-026317,8500.00,2024-01-26,EMP-L3-00005,,BT-202401-889412688690
RFD-202401-26027490,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26027490,,CUST-L3-027490,55900.00,2024-01-26,EMP-L3-00005,,BT-202401-1098763521909
RFD-202401-26029089,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26029089,,CUST-L3-029089,8500.00,2024-01-26,EMP-L3-00005,,BT-202401-87322202920
RFD-202401-26029717,2024-01-26,2024-01-26,,2026-01-15,RET-202401-26029717,,CUST-L3-029717,24900.00,2024-01-26,EMP-L3-00005,,BT-202401-956200642717
RFD-202401-27004088,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27004088,,CUST-L3-004088,18900.00,2024-01-27,EMP-L3-00005,,BT-202401-83294808671
RFD-202401-27004398,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27004398,,CUST-L3-004398,29900.00,2024-01-27,EMP-L3-00005,,BT-202401-359749318075
RFD-202401-27005462,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27005462,,CUST-L3-005462,29900.00,2024-01-27,EMP-L3-00005,,BT-202401-807715270118
RFD-202401-27010195,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27010195,,CUST-L3-010195,6900.00,2024-01-27,EMP-L3-00005,,BT-202401-61362661416
RFD-202401-27010364,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27010364,,CUST-L3-010364,12900.00,2024-01-27,EMP-L3-00005,,BT-202401-1094761524989
RFD-202401-27013092,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27013092,,CUST-L3-013092,6900.00,2024-01-27,EMP-L3-00005,,BT-202401-91909150959
RFD-202401-27019949,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27019949,,CUST-L3-019949,12900.00,2024-01-27,EMP-L3-00005,,BT-202401-714143566384
RFD-202401-27024019,2024-01-27,2024-01-27,,2026-01-15,RET-202401-27024019,,CUST-L3-024019,4900.00,2024-01-27,EMP-L3-00005,,BT-202401-637693181205
RFD-202401-28001558,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28001558,,CUST-L3-001558,55900.00,2024-01-28,EMP-L3-00005,,BT-202401-622765332299
RFD-202401-28005223,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28005223,,CUST-L3-005223,8500.00,2024-01-28,EMP-L3-00005,,BT-202401-1074527628074
RFD-202401-28007415,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28007415,,CUST-L3-007415,55900.00,2024-01-28,EMP-L3-00005,,BT-202401-966754995584
RFD-202401-28011422,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28011422,,CUST-L3-011422,55900.00,2024-01-28,EMP-L3-00005,,BT-202401-37819145011
RFD-202401-28018745,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28018745,,CUST-L3-018745,16900.00,2024-01-28,EMP-L3-00005,,BT-202401-650557789548
RFD-202401-28019110,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28019110,,CUST-L3-019110,4900.00,2024-01-28,EMP-L3-00005,,BT-202401-91214226934
RFD-202401-28019846,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28019846,,CUST-L3-019846,55900.00,2024-01-28,EMP-L3-00005,,BT-202401-21986143864
RFD-202401-28022270,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28022270,,CUST-L3-022270,24900.00,2024-01-28,EMP-L3-00005,,BT-202401-828896014353
RFD-202401-28022892,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28022892,,CUST-L3-022892,4900.00,2024-01-28,EMP-L3-00005,,BT-202401-660695821928
RFD-202401-28023253,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28023253,,CUST-L3-023253,12900.00,2024-01-28,EMP-L3-00005,,BT-202401-627022141363
RFD-202401-28026377,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28026377,,CUST-L3-026377,18900.00,2024-01-28,EMP-L3-00005,,BT-202401-914142132491
RFD-202401-28027154,2024-01-28,2024-01-28,,2026-01-15,RET-202401-28027154,,CUST-L3-027154,12900.00,2024-01-28,EMP-L3-00005,,BT-202401-752749579030
RFD-202401-29001788,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29001788,,CUST-L3-001788,55900.00,2024-01-29,EMP-L3-00005,,BT-202401-61160387350
RFD-202401-29004879,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29004879,,CUST-L3-004879,29900.00,2024-01-29,EMP-L3-00005,,BT-202401-814725101910
RFD-202401-29007754,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29007754,,CUST-L3-007754,18900.00,2024-01-29,EMP-L3-00005,,BT-202401-265630488928
RFD-202401-29011478,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29011478,,CUST-L3-011478,8500.00,2024-01-29,EMP-L3-00005,,BT-202401-985382437753
RFD-202401-29013553,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29013553,,CUST-L3-013553,84900.00,2024-01-29,EMP-L3-00005,,BT-202401-893529228522
RFD-202401-29013618,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29013618,,CUST-L3-013618,6900.00,2024-01-29,EMP-L3-00005,,BT-202401-148054619522
RFD-202401-29013714,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29013714,,CUST-L3-013714,18900.00,2024-01-29,EMP-L3-00005,,BT-202401-997905721930
RFD-202401-29019219,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29019219,,CUST-L3-019219,55900.00,2024-01-29,EMP-L3-00005,,BT-202401-415351074950
RFD-202401-29020138,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29020138,,CUST-L3-020138,12900.00,2024-01-29,EMP-L3-00005,,BT-202401-237859884322
RFD-202401-29020463,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29020463,,CUST-L3-020463,29900.00,2024-01-29,EMP-L3-00005,,BT-202401-901743100858
RFD-202401-29022885,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29022885,,CUST-L3-022885,24900.00,2024-01-29,EMP-L3-00005,,BT-202401-285903191387
RFD-202401-29025697,2024-01-29,2024-01-29,,2026-01-15,RET-202401-29025697,,CUST-L3-025697,6900.00,2024-01-29,EMP-L3-00005,,BT-202401-545134103070
RFD-202401-30002708,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30002708,,CUST-L3-002708,8500.00,2024-01-30,EMP-L3-00005,,BT-202401-68512565801
RFD-202401-30003924,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30003924,,CUST-L3-003924,4900.00,2024-01-30,EMP-L3-00005,,BT-202401-597046430033
RFD-202401-30006415,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30006415,,CUST-L3-006415,8500.00,2024-01-30,EMP-L3-00005,,BT-202401-179009693019
RFD-202401-30008199,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30008199,,CUST-L3-008199,18900.00,2024-01-30,EMP-L3-00005,,BT-202401-48364851990
RFD-202401-30008203,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30008203,,CUST-L3-008203,8500.00,2024-01-30,EMP-L3-00005,,BT-202401-589841096386
RFD-202401-30013193,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30013193,,CUST-L3-013193,18900.00,2024-01-30,EMP-L3-00005,,BT-202401-655697062471
RFD-202401-30016498,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30016498,,CUST-L3-016498,29900.00,2024-01-30,EMP-L3-00005,,BT-202401-214235235184
RFD-202401-30023588,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30023588,,CUST-L3-023588,6900.00,2024-01-30,EMP-L3-00005,,BT-202401-269828243676
RFD-202401-30026425,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30026425,,CUST-L3-026425,8500.00,2024-01-30,EMP-L3-00005,,BT-202401-943783424417
RFD-202401-30028969,2024-01-30,2024-01-30,,2026-01-15,RET-202401-30028969,,CUST-L3-028969,24900.00,2024-01-30,EMP-L3-00005,,BT-202401-824027867230
RFD-202401-31001829,2024-01-31,2024-01-31,,2026-01-15,RET-202401-31001829,,CUST-L3-001829,8500.00,2024-01-31,EMP-L3-00005,,BT-202401-882287026324
RFD-202401-31005050,2024-01-31,2024-01-31,,2026-01-15,RET-202401-31005050,,CUST-L3-005050,5900.00,2024-01-31,EMP-L3-00005,,BT-202401-515433049278
